Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 525;IB 526;IB 527;IB 528;IB 529;IB 530;IB 531;QB 512;QB 513;QB 514;QB 515;QB 516;QB 517;QB 518;QB 519;QB 520;QB 521;QB 522;QB 523;QB 524;QB 525;SEND_BUFFER[2];SEND_BUFFER[3];SEND_BUFFER[4];SEND_BUFFER[5];SEND_BUFFER[6];SEND_BUFFER[7];SEND_BUFFER[8];SEND_BUFFER[9];SEND_BUFFER[10];SEND_BUFFER[11];SEND_BUFFER[12];SEND_BUFFER[13];SEND_BUFFER[14];RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];RCV_BUFFER.SCR_RES.RESULT_AC[5];RCV_BUFFER.SCR_RES.RESULT_AC[6];SEND_BUFFER[1];IB 532;QB 526;QB 527;QB 528;Trigger;Fehler
82030330;26.03.2020;14:57:24.330;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;16;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82030365;26.03.2020;14:57:24.365;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;17;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82030433;26.03.2020;14:57:24.433;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82031140;26.03.2020;14:57:25.140;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82034788;26.03.2020;14:57:28.788;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82036333;26.03.2020;14:57:30.333;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82037143;26.03.2020;14:57:31.143;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82037233;26.03.2020;14:57:31.233;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82038565;26.03.2020;14:57:32.565;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;72;32;0;0
82039851;26.03.2020;14:57:33.851;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;57;53;48;52;49;56;51;53;51;32;32;72;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;52;32;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;53;48;52;49;56;51;53;52;32;32;72;32;49;82;32;32;32;32;48;65;32;72;32;0;0
82039884;26.03.2020;14:57:33.884;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82045866;26.03.2020;14:57:39.866;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82045899;26.03.2020;14:57:39.899;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82087059;26.03.2020;14:58:21.059;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82299026;26.03.2020;15:01:53.026;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82303761;26.03.2020;15:01:57.761;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82310397;26.03.2020;15:02:04.397;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82310997;26.03.2020;15:02:04.997;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82311115;26.03.2020;15:02:05.115;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82311946;26.03.2020;15:02:05.946;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82312340;26.03.2020;15:02:06.340;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82313039;26.03.2020;15:02:07.039;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82313120;26.03.2020;15:02:07.120;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;17;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82313225;26.03.2020;15:02:07.225;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82313361;26.03.2020;15:02:07.361;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82313562;26.03.2020;15:02:07.562;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82313597;26.03.2020;15:02:07.597;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82317550;26.03.2020;15:02:11.550;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82318561;26.03.2020;15:02:12.561;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82318729;26.03.2020;15:02:12.729;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82318763;26.03.2020;15:02:12.763;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82319565;26.03.2020;15:02:13.565;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82319884;26.03.2020;15:02:13.884;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;57;53;48;52;49;56;51;53;52;32;32;72;32;49;82;50;0;0;14;48;49;53;55;54;48;48;54;52;53;32;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;32;78;32;0;0
82320845;26.03.2020;15:02:14.845;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;16;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;32;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;32;32;32;32;48;65;0;0;0;0;0
82320882;26.03.2020;15:02:14.882;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;65;0;0;0;0;0
82328034;26.03.2020;15:02:22.034;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;82;32;32;48;82;0;0;0;0;0
82328069;26.03.2020;15:02:22.069;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82331233;26.03.2020;15:02:25.233;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82331343;26.03.2020;15:02:25.343;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82332632;26.03.2020;15:02:26.632;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82332992;26.03.2020;15:02:26.992;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82333340;26.03.2020;15:02:27.340;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;33;0;0;0;0;0;0;0;0;0;0;0;0;0;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;0;0;0;0;0
82333375;26.03.2020;15:02:27.375;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;16;0;14;48;49;53;55;54;48;48;54;52;53;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;78;32;0;0
82333409;26.03.2020;15:02:27.409;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;17;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82333442;26.03.2020;15:02:27.442;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82333475;26.03.2020;15:02:27.475;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82334283;26.03.2020;15:02:28.283;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82334356;26.03.2020;15:02:28.356;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82334461;26.03.2020;15:02:28.461;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82334950;26.03.2020;15:02:28.950;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82336341;26.03.2020;15:02:30.341;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82336449;26.03.2020;15:02:30.449;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;54;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82337017;26.03.2020;15:02:31.017;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;54;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82337093;26.03.2020;15:02:31.093;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;17;0;14;48;57;53;48;52;49;56;51;53;55;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82337160;26.03.2020;15:02:31.160;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;55;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82337832;26.03.2020;15:02:31.832;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;55;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82338153;26.03.2020;15:02:32.153;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;55;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
82338222;26.03.2020;15:02:32.222;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;53;55;54;48;48;54;52;53;32;32;78;32;49;65;50;0;0;14;48;57;53;48;52;49;56;51;53;55;32;57;53;48;52;49;56;51;53;55;32;32;72;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;48;82;32;72;32;0;0
