Relativzeit;Datum;Absolutzeit;MACHINE_OK_XB1.190_XR;CODE_REQ_XB1.190_XR;XRAY_READY_XB1.190_XR;SPEED_OK_XB1.190_XR;SPARE_I80.4_XB1.190_XR;POWER_ON_XB1.190_XR;REPAIR_SWITCH_XB1.190_XR;SERVICE_MODE_XB1.190_XR;TRANSIT_MODE_XB1.190_XR;NO_SCAN_ACT_XB1.190_XR;LS3_XB1.190_XR;SPARE_I81.3_XB1.190_XR;ES_RESET_XB1.190_XR;SPARE_I81.5_XB1.190_XR;SPARE_I81.6_XB1.190_XR;SPARE_I81.7_XB1.190_XR;LS0_XB1.190_XR;LS1_XB1.190_XR;SPARE_I82.2_XB1.190_XR;SPARE_I82.3_XB1.190_XR;LS4_XB1.190_XR;SPARE_I82.5_XB1.190_XR;SPARE_I82.6_XB1.190_XR;XB1.190_ESB11-15;IB 512;IB 513;IB 514;IB 515;IB 516;IB 517;IB 518;IB 519;IB 520;IB 521;IB 522;IB 523;IB 524;IB 527;IB 530;QB 512;QB 514;QB 515;QB 516;RCV_BUFFER.SCR_RES.ID_AC[1];RCV_BUFFER.SCR_RES.ID_AC[2];RCV_BUFFER.SCR_RES.ID_AC[3];RCV_BUFFER.SCR_RES.ID_AC[4];RCV_BUFFER.SCR_RES.ID_AC[5];RCV_BUFFER.SCR_RES.ID_AC[6];RCV_BUFFER.SCR_RES.ID_AC[7];RCV_BUFFER.SCR_RES.ID_AC[8];RCV_BUFFER.SCR_RES.ID_AC[9];RCV_BUFFER.SCR_RES.ID_AC[10];RCV_BUFFER.SCR_RES.ID_AC[11];RCV_BUFFER.SCR_RES.ID_AC[12];RCV_BUFFER.SCR_RES.HIGH_RISK_C;RCV_BUFFER.SCR_RES.SPARE_1_C;RCV_BUFFER.SCR_RES.RESULT_AC[1];RCV_BUFFER.SCR_RES.RESULT_AC[2];RCV_BUFFER.SCR_RES.RESULT_AC[3];RCV_BUFFER.SCR_RES.RESULT_AC[4];IB 532;DI_RCV.State;DI_RCV.InSequence;DI_RCV.OutRequest;DI_RCV.OutSequence;DI_RCV.InBuffer[1];DI_RCV.InBuffer[2];DI_RCV.InBuffer[3];DI_RCV.InBuffer[0];DI_RCV.InRequest;DI_RCV.RecieveLength;DI_RCV.CurrentLength;DI_SND.State;DI_SND.InBuffer0;DI_SND.InBuffer1;DI_SND.InBuffer2;DI_SND.InBuffer3;DI_SND.OutBuffer0;DI_SND.OutBuffer1;DI_SND.OutBuffer2;DI_SND.OutBuffer3;DI_RCV.Rack;DI_RCV.Slot;DI_RCV.SubAddr;DI_SND.InRequest;DI_SND.InSequence;DI_SND.OutRequest;DI_SND.OutSequence;DI_SND.RemainingLength;DI_SND.CurrentLength;DI_SND.LastSegmentLength;DI_SND.Rack;DI_SND.Slot;DI_SND.SubAddr;Trigger;Fehler
4306200;06.04.2020;13:57:08.200;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;48;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;4;0;32;1;0;18;48;33;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4306234;06.04.2020;13:57:08.234;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;52;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4311372;06.04.2020;13:57:13.372;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;48;49;56;48;51;50;54;49;50;52;72;82;32;0;0;0;32;49;56;48;51;50;54;49;50;56;32;32;72;32;49;82;50;65;65;2;1;32;1;0;1;48;0;32;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4311422;06.04.2020;13:57:13.422;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4311457;06.04.2020;13:57:13.457;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4315902;06.04.2020;13:57:17.902;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4316004;06.04.2020;13:57:18.004;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4317205;06.04.2020;13:57:19.205;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4317269;06.04.2020;13:57:19.269;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4317954;06.04.2020;13:57:19.954;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;0;0;1;0;14;14;14;0;0;0;0;0
4317989;06.04.2020;13:57:19.989;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;50;56;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;1;0;0;0;48;0;0;14;48;0;0;0;0;0;16;0;14;14;14;0;0;0;0;0
4318025;06.04.2020;13:57:20.025;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;49;50;56;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;16;16;18;18;4;16;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4318063;06.04.2020;13:57:20.063;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;50;56;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4318099;06.04.2020;13:57:20.099;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;50;56;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4318132;06.04.2020;13:57:20.132;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;113;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4318165;06.04.2020;13:57:20.165;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4318651;06.04.2020;13:57:20.651;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4322469;06.04.2020;13:57:24.469;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4323784;06.04.2020;13:57:25.784;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4324613;06.04.2020;13:57:26.613;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4324789;06.04.2020;13:57:26.789;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4326089;06.04.2020;13:57:28.089;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;50;56;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4326369;06.04.2020;13:57:28.369;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;49;56;48;51;50;54;49;50;48;72;82;32;0;0;0;48;49;56;48;51;50;54;49;51;48;32;32;72;32;49;82;32;32;65;4;1;32;1;0;16;48;33;32;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4326413;06.04.2020;13:57:28.413;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4326448;06.04.2020;13:57:28.448;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4328060;06.04.2020;13:57:30.060;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4328128;06.04.2020;13:57:30.128;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4328165;06.04.2020;13:57:30.165;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4328241;06.04.2020;13:57:30.241;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4329441;06.04.2020;13:57:31.441;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4329681;06.04.2020;13:57:31.681;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4330127;06.04.2020;13:57:32.127;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;0;0;1;0;14;14;14;0;0;0;0;0
4330160;06.04.2020;13:57:32.160;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;1;0;0;0;48;0;0;14;48;0;0;0;0;0;16;0;14;14;14;0;0;0;0;0
4330195;06.04.2020;13:57:32.195;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;49;51;48;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;16;16;16;16;4;16;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4330230;06.04.2020;13:57:32.230;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;51;48;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;16;16;16;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4330264;06.04.2020;13:57:32.264;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;51;48;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;1;32;0;0;0;0;17;112;16;16;5;17;0;0;0;17;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4330297;06.04.2020;13:57:32.297;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;51;48;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4331133;06.04.2020;13:57:33.133;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;49;56;48;51;50;54;49;51;48;72;82;0;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;0;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4334003;06.04.2020;13:57:36.003;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;48;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;4;0;32;1;0;18;48;33;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4334041;06.04.2020;13:57:36.041;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4334622;06.04.2020;13:57:36.622;1;0;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4336268;06.04.2020;13:57:38.268;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4336938;06.04.2020;13:57:38.938;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4337038;06.04.2020;13:57:39.038;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4337104;06.04.2020;13:57:39.104;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4338537;06.04.2020;13:57:40.537;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4340366;06.04.2020;13:57:42.366;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;48;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;72;32;49;82;32;32;65;2;1;32;1;0;1;48;0;32;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4340412;06.04.2020;13:57:42.412;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;0;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4340448;06.04.2020;13:57:42.448;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;1;0;32;0;0;0;48;0;0;16;16;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4346982;06.04.2020;13:57:48.982;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;0;18;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;48;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;4;0;32;1;0;18;48;33;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4347016;06.04.2020;13:57:49.016;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4356587;06.04.2020;13:57:58.587;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4356654;06.04.2020;13:57:58.654;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4357806;06.04.2020;13:57:59.806;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4357938;06.04.2020;13:57:59.938;1;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;0;113;0;0;0;0;0;14;48;0;0;0;112;1;0;0;0;14;14;0;0;0;0;0
4358708;06.04.2020;13:58:00.708;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;1;0;0;0;48;0;0;14;48;0;0;0;0;0;2;0;14;14;14;0;0;0;0;0
4358741;06.04.2020;13:58:00.741;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;48;49;56;48;51;50;54;49;51;49;72;82;33;0;0;0;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;0;32;0;0;0;48;0;0;18;18;2;0;0;0;48;16;0;14;48;0;0;0;16;0;16;1;0;14;14;0;0;0;0;0
4358774;06.04.2020;13:58:00.774;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;16;0;0;0;49;56;48;51;50;54;49;51;49;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
4358807;06.04.2020;13:58:00.807;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;17;0;0;0;49;56;48;51;50;54;49;51;49;72;82;17;14;48;49;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;82;1;1;32;0;0;0;0;17;16;18;18;5;17;0;0;0;17;0;14;48;0;0;0;16;1;16;1;0;14;14;0;0;0;0;0
